idd,species_id,version_id,flavor_text
9864,486,22,"It is said to have made Pokémon
that look like itself from a special
ice mountain, rocks, and magma."
9865,486,23,"It is said to have made Pokémon that look like
itself from a special ice mountain, rocks,
and magma."
9866,486,24,"There is an enduring legend that states this
Pokémon towed continents with ropes."
9867,486,25,"It is said to have made Pokémon that look like
itself from a special ice mountain, rocks,
and magma."
9868,486,26,"There is an enduring legend that states this
Pokémon towed continents with ropes."
9869,487,12,"A Pokémon that is said to live in a
world on the reverse side of ours.
It appears in an ancient cemetery."
9870,487,13,"A Pokémon that is said to live in a
world on the reverse side of ours.
It appears in an ancient cemetery."
9871,487,14,"It was banished for its violence.
It silently gazed upon the old
world from the Distortion World."
9872,487,15,"This Pokémon is said to live in a world on
the reverse side of ours, where common
knowledge is distorted and strange."
9873,487,16,"This Pokémon is said to live in a world on
the reverse side of ours, where common
knowledge is distorted and strange."
9874,487,17,"It was banished for its violence.
It silently gazed upon the old
world from the Distortion World."
9875,487,18,"It was banished for its violence.
It silently gazed upon the old
world from the Distortion World."
9876,487,21,"It was banished for its violence.
It silently gazed upon the old
world from the Distortion World."
9877,487,22,"It was banished for its violence.
It silently gazed upon the old
world from the Distortion World."
9878,487,23,"This Pokémon is said to live in a world on the
reverse side of ours, where common knowledge is
distorted and strange."
9879,487,24,"It was banished for its violence. It silently gazed
upon the old world from the Distortion World."
9880,487,25,"This Pokémon is said to live in a world on the
reverse side of ours, where common knowledge is
distorted and strange."
9881,487,26,"It was banished for its violence. It silently gazed
upon the old world from the Distortion World."
9882,488,12,"Shiny particles are released from
its wings like a veil. It is said
to represent the crescent moon."
9883,488,13,"Shiny particles are released from
its wings like a veil. It is said
to represent the crescent moon."
9884,488,14,"On nights around the quarter moon,
the aurora from its tail extends
and undulates beautifully."
9885,488,15,"Those who sleep holding CRESSELIA’s
feather are assured of joyful dreams. It
is said to represent the crescent moon."
9886,488,16,"Those who sleep holding CRESSELIA’s
feather are assured of joyful dreams. It
is said to represent the crescent moon."
9887,488,17,"On nights around the quarter moon,
the aurora from its tail extends
and undulates beautifully."
9888,488,18,"On nights around the quarter moon,
the aurora from its tail extends
and undulates beautifully."
9889,488,21,"On nights around the quarter moon,
the aurora from its tail extends
and undulates beautifully."
9890,488,22,"On nights around the quarter moon,
the aurora from its tail extends
and undulates beautifully."
9891,488,23,"Shiny particles are released from its wings like a
veil. It is said to represent the crescent moon."
9892,488,24,"Those who sleep holding Cresselia’s feather are
assured of joyful dreams. It is said to represent
the crescent moon."
9893,488,25,"Shiny particles are released from its wings like a
veil. It is said to represent the crescent moon."
9894,488,26,"Those who sleep holding Cresselia’s feather are
assured of joyful dreams. It is said to represent
the crescent moon."
9895,489,12,"A Pokémon that lives in warm seas.
It inflates the flotation sac on its
head to drift and search for food."
9896,489,13,"A Pokémon that lives in warm seas.
It inflates the flotation sac on its
head to drift and search for food."
9897,489,14,"It drifts in warm seas. It always
returns to where it was born, no
matter how far it may have drifted."
9898,489,15,"When the water warms, they inflate the
flotation sac on their heads and drift
languidly on the sea in packs."
9899,489,16,"When the water warms, they inflate the
flotation sac on their heads and drift
languidly on the sea in packs."
9900,489,17,"It drifts in warm seas. It always
returns to where it was born, no
matter how far it may have drifted."
9901,489,18,"It drifts in warm seas. It always
returns to where it was born, no
matter how far it may have drifted."
9902,489,21,"It drifts in warm seas. It always
returns to where it was born, no
matter how far it may have drifted."
9903,489,22,"It drifts in warm seas. It always
returns to where it was born, no
matter how far it may have drifted."
9904,489,23,"When the water warms, they inflate the flotation sac
on their heads and drift languidly on the sea
in packs."
9905,489,24,"It drifts in warm seas. It always returns to where it
was born, no matter how far it may have drifted."
9906,489,25,"When the water warms, they inflate the flotation sac
on their heads and drift languidly on the sea
in packs."
9907,489,26,"It drifts in warm seas. It always returns to where it
was born, no matter how far it may have drifted."
9908,490,12,"Born on a cold seafloor, it
will swim great distances to
return to its birthplace."
9909,490,13,"Water makes up 80% of its body.
This Pokémon is easily affected by
its environment."
9910,490,14,"It is born with a wondrous power
that lets it bond with any kind of
Pokémon."
9911,490,15,"It starts its life with a wondrous power
that permits it to bond with any kind
of Pokémon."
9912,490,16,"It starts its life with a wondrous power
that permits it to bond with any kind
of Pokémon."
9913,490,17,"It is born with a wondrous power
that lets it bond with any kind of
Pokémon."
9914,490,18,"It is born with a wondrous power
that lets it bond with any kind of
Pokémon."
9915,490,21,"It is born with a wondrous power
that lets it bond with any kind of
Pokémon."
9916,490,22,"It is born with a wondrous power
that lets it bond with any kind of
Pokémon."
9917,490,23,"It is born with a wondrous power that lets it bond
with any kind of Pokémon."
9918,490,24,"It starts its life with a wondrous power that permits
it to bond with any kind of Pokémon."
9919,490,25,"It is born with a wondrous power that lets it bond
with any kind of Pokémon."
9920,490,26,"It starts its life with a wondrous power that permits
it to bond with any kind of Pokémon."
9921,491,12,"It can lull people to sleep and
make them dream. It is active
during nights of the new moon."
9922,491,13,"Folklore has it that on moonless
nights, this Pokémon will make
people see horrific nightmares."
9923,491,14,"To protect itself, it afflicts those
around it with nightmares. However,
it means no harm."
9924,491,15,"It chases people and Pokémon from its
territory by causing them to experience
deep, nightmarish slumbers."
9925,491,16,"It chases people and Pokémon from its
territory by causing them to experience
deep, nightmarish slumbers."
9926,491,17,"To protect itself, it afflicts those
around it with nightmares. However,
it means no harm."
9927,491,18,"To protect itself, it afflicts those
around it with nightmares. However,
it means no harm."
9928,491,21,"To protect itself, it afflicts those
around it with nightmares. However,
it means no harm."
9929,491,22,"To protect itself, it afflicts those
around it with nightmares. However,
it means no harm."
9930,491,23,"It chases people and Pokémon from its territory by
causing them to experience deep,
nightmarish slumbers."
9931,491,24,"It can lull people to sleep and make them dream.
It is active during nights of the new moon."
9932,491,25,"It chases people and Pokémon from its territory by
causing them to experience deep,
nightmarish slumbers."
9933,491,26,"It can lull people to sleep and make them dream.
It is active during nights of the new moon."
9934,492,12,"It lives in flower patches and
avoids detection by curling up
to look like a flowering plant."
9935,492,13,"It can dissolve toxins in the air
to instantly transform ruined land
into a lush field of flowers."
9936,492,14,"The flowers all over its body burst
into bloom if it is lovingly hugged
and senses gratitude."
9937,492,15,"The blooming of Gracidea flowers confers
the power of flight upon it. Feelings 
of gratitude are the message it delivers."
9938,492,16,"The blooming of Gracidea flowers confers
the power of flight upon it. Feelings 
of gratitude are the message it delivers."
9939,492,17,"The flowers all over its body burst
into bloom if it is lovingly hugged
and senses gratitude."
9940,492,18,"The flowers all over its body burst
into bloom if it is lovingly hugged
and senses gratitude."
