id,move_id,version_group_id,flavor_text
6342,565,17,"When the user knocks out a target with this move,
the user’s Attack stat rises drastically."
6343,565,18,"When the user knocks out a target with this move,
the user’s Attack stat rises drastically."
6344,566,15,"The user vanishes somewhere, then strikes
the target on the next turn.
This move hits even if the target protects itself."
6345,566,16,"The user vanishes somewhere, then strikes
the target on the next turn.
This move hits even if the target protects itself."
6346,566,17,"The user vanishes somewhere, then strikes the
target on the next turn. This move hits even if the
target protects itself."
6347,566,18,"The user vanishes somewhere, then strikes the
target on the next turn. This move hits even if the
target protects itself."
6348,567,15,"The user takes the target trick-or-treating.
This adds Ghost type to the target’s type."
6349,567,16,"The user takes the target trick-or-treating.
This adds Ghost type to the target’s type."
6350,567,17,"The user takes the target trick-or-treating.
This adds Ghost type to the target’s type."
6351,567,18,"The user takes the target trick-or-treating.
This adds Ghost type to the target’s type."
6352,568,15,"Letting out a noble roar, the user
intimidates the target and lowers
its Attack and Sp. Atk stats."
6353,568,16,"Letting out a noble roar, the user
intimidates the target and lowers
its Attack and Sp. Atk stats."
6354,568,17,"Letting out a noble roar, the user intimidates the
target and lowers its Attack and Sp. Atk stats."
6355,568,18,"Letting out a noble roar, the user intimidates the
target and lowers its Attack and Sp. Atk stats."
6356,569,15,"The user disperses electrically charged
particles, which changes Normal-type
moves to Electric-type moves."
6357,569,16,"The user disperses electrically charged
particles, which changes Normal-type
moves to Electric-type moves."
6358,569,17,"The user disperses electrically charged particles,
which changes Normal-type moves to
Electric-type moves."
6359,569,18,"The user disperses electrically charged particles,
which changes Normal-type moves to
Electric-type moves."
6360,570,15,"The user attacks everything around it.
The user’s HP is restored by half
the damage taken by those hit."
6361,570,16,"The user attacks everything around it.
The user’s HP is restored by half
the damage taken by those hit."
6362,570,17,"The user attacks everything around it. The user’s HP
is restored by half the damage taken by those hit."
6363,570,18,"The user attacks everything around it. The user’s HP
is restored by half the damage taken by those hit."
6364,571,15,"The user puts a forest curse on the target.
Afflicted targets are now Grass type as well."
6365,571,16,"The user puts a forest curse on the target.
Afflicted targets are now Grass type as well."
6366,571,17,"The user puts a forest curse on the target.
The target is now Grass type as well."
6367,571,18,"The user puts a forest curse on the target.
The target is now Grass type as well."
6368,572,15,"The user stirs up a violent petal blizzard
and attacks everything around it."
6369,572,16,"The user stirs up a violent petal blizzard
and attacks everything around it."
6370,572,17,"The user stirs up a violent petal blizzard and attacks
everything around it."
6371,572,18,"The user stirs up a violent petal blizzard and attacks
everything around it."
6372,573,15,"The user rapidly cools the target.
This may also leave the target frozen.
This move is super effective on Water types."
6373,573,16,"The user rapidly cools the target.
This may also leave the target frozen.
This move is super effective on Water types."
6374,573,17,"The user rapidly cools the target. This may also
leave the target frozen. This move is super effective
on Water types."
6375,573,18,"The user rapidly cools the target. This may also
leave the target frozen. This move is super effective
on Water types."
6376,574,15,"Letting out a charming cry, the user does
emotional damage to opposing Pokémon.
This attack never misses."
6377,574,16,"Letting out a charming cry, the user does
emotional damage to opposing Pokémon.
This attack never misses."
6378,574,17,"Letting out a charming cry, the user does emotional
damage to opposing Pokémon. This attack
never misses."
6379,574,18,"Letting out a charming cry, the user does emotional
damage to opposing Pokémon. This attack
never misses."
6380,575,15,"With a parting threat, the user lowers
the target’s Attack and Sp. Atk stats.
Then it switches with a party Pokémon."
6381,575,16,"With a parting threat, the user lowers
the target’s Attack and Sp. Atk stats.
Then it switches with a party Pokémon."
6382,575,17,"With a parting threat, the user lowers the target’s
Attack and Sp. Atk stats. Then it switches with a
party Pokémon."
6383,575,18,"With a parting threat, the user lowers the target’s
Attack and Sp. Atk stats. Then it switches with a
party Pokémon."
6384,576,15,"All stat changes affecting the target
turn topsy-turvy and become the
opposite of what they were."
6385,576,16,"All stat changes affecting the target
turn topsy-turvy and become the
opposite of what they were."
6386,576,17,"All stat changes affecting the target turn
topsy-turvy and become the opposite of what
they were."
6387,576,18,"All stat changes affecting the target turn
topsy-turvy and become the opposite of what
they were."
6388,577,15,"The user steals the target’s energy with a kiss.
The user’s HP is restored by over half
of the damage taken by the target."
6389,577,16,"The user steals the target’s energy with a kiss.
The user’s HP is restored by over half
of the damage taken by the target."
6390,577,17,"The user steals the target’s HP with a kiss. The
user’s HP is restored by over half of the damage
taken by the target."
6391,577,18,"The user steals the target’s HP with a kiss. The
user’s HP is restored by over half of the damage
taken by the target."
6392,578,15,"The user protects itself and its allies from
status moves with a mysterious power.
This does not stop moves that do damage."
6393,578,16,"The user protects itself and its allies from
status moves with a mysterious power.
This does not stop moves that do damage."
6394,578,17,"The user protects itself and its allies from status
moves with a mysterious power. This does not stop
moves that do damage."
6395,578,18,"The user protects itself and its allies from status
moves with a mysterious power. This does not stop
moves that do damage."
6396,579,15,"The user raises the Defense stat
of all Grass-type Pokémon in battle
with a mysterious power."
6397,579,16,"The user raises the Defense stat
of all Grass-type Pokémon in battle
with a mysterious power."
